Operator,Indoor_Outdoor_Travelling,Network Type,Rating,Call Drop Category,Latitude,Longitude,State Name
Airtel,Indoor,4G,4,Satisfactory,15.83225697,74.51124064,Karnataka
Airtel,Indoor,4G,1,Poor Voice Quality,28.5103922,77.4111169,Uttar Pradesh
BSNL,Indoor,2G,2,Poor Voice Quality,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,16.703636,74.2435629,Maharashtra
RJio,Outdoor,4G,4,Satisfactory,23.00085795,72.58822001,Gujarat
RJio,Outdoor,4G,4,Satisfactory,19.1165204,73.0047403,Maharashtra
RJio,Travelling,4G,5,Satisfactory,26.11857699,91.72004895,Assam
RJio,Travelling,4G,5,Satisfactory,26.1186024,91.72011328,Assam
Vodafone,Outdoor,3G,3,Satisfactory,28.7320263,77.20041755,NCT
BSNL,Indoor,2G,5,Satisfactory,17.3671828,78.4266422,Telangana
RJio,Outdoor,4G,4,Satisfactory,-1,-1,NA
Airtel,Indoor,Unknown,5,Satisfactory,22.5775434,88.3693387,West Bengal
Airtel,Indoor,Unknown,4,Satisfactory,-1,-1,NA
MTNL,Indoor,Unknown,5,Satisfactory,24.78103922,85.00340783,Bihar
RJio,Indoor,4G,5,Satisfactory,21.878275,84.027485,Odisha
RJio,Indoor,4G,1,Poor Voice Quality,28.59085791,76.99759674,NCT
RJio,Outdoor,4G,2,Poor Voice Quality,28.5903567,76.9976281,NCT
RJio,Outdoor,4G,1,Poor Voice Quality,28.5903567,76.9976281,NCT
Vodafone,Indoor,3G,5,Satisfactory,22.6989996,88.3885977,West Bengal
RJio,Travelling,4G,5,Satisfactory,12.9133094,77.6512728,Karnataka
Airtel,Indoor,4G,3,Poor Voice Quality,25.60964769,85.1619859,Bihar
Airtel,Outdoor,Unknown,4,Satisfactory,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
RJio,Travelling,4G,1,Poor Voice Quality,17.3346871,78.591893,Telangana
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
RJio,Indoor,4G,2,Poor Voice Quality,10.80758478,79.83862801,Tamil Nadu
Vodafone,Outdoor,4G,3,Satisfactory,28.61752408,77.28045386,NCT
Airtel,Indoor,Unknown,3,Poor Voice Quality,13.10074827,80.16929512,Tamil Nadu
Airtel,Outdoor,Unknown,5,Satisfactory,12.99771645,79.99273905,Tamil Nadu
Airtel,Indoor,4G,3,Call Dropped,15.48357157,78.48945156,Andhra Pradesh
Airtel,Indoor,3G,4,Satisfactory,15.48357157,78.48945156,Andhra Pradesh
Airtel,Indoor,2G,4,Satisfactory,15.4890958,78.4858172,Andhra Pradesh
Airtel,Indoor,3G,4,Satisfactory,15.4890958,78.4858172,Andhra Pradesh
Airtel,Indoor,3G,4,Satisfactory,15.4890958,78.4858172,Andhra Pradesh
RJio,Outdoor,4G,4,Satisfactory,-1,-1,NA
RJio,Indoor,4G,2,Poor Voice Quality,28.5903567,76.9976281,NCT
RJio,Indoor,4G,3,Satisfactory,10.80758478,79.83862801,Tamil Nadu
RJio,Travelling,4G,1,Poor Voice Quality,23.5768397,87.2778422,West Bengal
Airtel,Outdoor,4G,1,Poor Voice Quality,23.5664754,87.2803286,West Bengal
RJio,Indoor,4G,3,Satisfactory,10.80758478,79.83862801,Tamil Nadu
RJio,Indoor,4G,3,Satisfactory,10.80758478,79.83862801,Tamil Nadu
Idea,Indoor,3G,5,Satisfactory,18.50498,73.822315,Maharashtra
RJio,Indoor,4G,5,Satisfactory,13.05306123,80.15484479,Tamil Nadu
RJio,Indoor,4G,5,Satisfactory,13.05306123,80.15484479,Tamil Nadu
RJio,Outdoor,4G,5,Satisfactory,13.05368748,80.15969963,Tamil Nadu
Airtel,Indoor,4G,1,Call Dropped,-1,-1,NA
BSNL,Indoor,Unknown,5,Satisfactory,-1,-1,NA
BSNL,Outdoor,Unknown,4,Satisfactory,29.6152044,78.3411387,Uttar Pradesh
RJio,Travelling,4G,4,Satisfactory,23.73602837,86.80436785,West Bengal
BSNL,Indoor,Unknown,4,Satisfactory,29.6152044,78.3411387,Uttar Pradesh
RJio,Indoor,4G,1,Poor Voice Quality,25.2336263,86.9639124,Bihar
RJio,Indoor,4G,5,Satisfactory,28.53312712,77.21692083,NCT
RJio,Outdoor,4G,4,Satisfactory,23.00274052,72.59535835,Gujarat
Airtel,Indoor,4G,5,Satisfactory,31.64799924,74.87543002,Punjab
RJio,Indoor,4G,1,Poor Voice Quality,25.2336263,86.9639124,Bihar
RJio,Indoor,4G,1,Poor Voice Quality,25.23385788,86.96384618,Bihar
RJio,Indoor,4G,5,Satisfactory,22.49364084,88.38405859,West Bengal
Tata,Indoor,Unknown,4,Satisfactory,-1,-1,NA
Vodafone,Outdoor,3G,2,Poor Voice Quality,28.61763794,77.28019811,NCT
RJio,Travelling,4G,5,Satisfactory,16.497013,80.6569412,Andhra Pradesh
RJio,Outdoor,4G,5,Satisfactory,16.497013,80.6569412,Andhra Pradesh
RJio,Travelling,4G,5,Satisfactory,16.497013,80.6569412,Andhra Pradesh
RJio,Indoor,4G,5,Satisfactory,16.51238401,80.63723017,Andhra Pradesh
RJio,Outdoor,4G,5,Satisfactory,16.51003007,80.62825403,Andhra Pradesh
RJio,Outdoor,4G,5,Satisfactory,16.51003007,80.62825403,Andhra Pradesh
RJio,Travelling,4G,1,Poor Voice Quality,16.51003007,80.62825403,Andhra Pradesh
RJio,Outdoor,4G,5,Satisfactory,16.51003007,80.62825403,Andhra Pradesh
RJio,Travelling,4G,5,Satisfactory,16.50226789,80.6429893,Andhra Pradesh
Airtel,Indoor,Unknown,4,Satisfactory,26.9180404,75.8124148,Rajasthan
Airtel,Indoor,Unknown,4,Satisfactory,26.9180535,75.812447,Rajasthan
Airtel,Indoor,Unknown,4,Satisfactory,26.9180694,75.8124353,Rajasthan
Airtel,Indoor,Unknown,4,Satisfactory,26.9174466,75.8125383,Rajasthan
Airtel,Outdoor,Unknown,4,Satisfactory,26.92008306,75.78852139,Rajasthan
Airtel,Indoor,Unknown,5,Satisfactory,26.92008306,75.78852139,Rajasthan
Airtel,Indoor,Unknown,4,Satisfactory,26.92008306,75.78852139,Rajasthan
Airtel,Indoor,Unknown,4,Satisfactory,26.92008306,75.78852139,Rajasthan
Airtel,Indoor,Unknown,4,Satisfactory,26.92008306,75.78852139,Rajasthan
Airtel,Indoor,Unknown,4,Satisfactory,26.92008306,75.78852139,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.92008306,75.78852139,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.92008306,75.78852139,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.92008306,75.78852139,Rajasthan
Airtel,Outdoor,2G,4,Satisfactory,26.9350076,75.8243069,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9350076,75.8243069,Rajasthan
Airtel,Outdoor,2G,4,Satisfactory,26.936973,75.8252805,Rajasthan
Airtel,Outdoor,2G,4,Satisfactory,26.936973,75.8252805,Rajasthan
Airtel,Outdoor,2G,4,Satisfactory,26.936973,75.8252805,Rajasthan
Airtel,Outdoor,2G,4,Satisfactory,26.936973,75.8252805,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9179805,75.8122498,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9179874,75.8122395,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9179943,75.8122718,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9178806,75.8125045,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9185285,75.8117344,Rajasthan
Airtel,Indoor,2G,1,Call Dropped,26.9179993,75.8122235,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9176215,75.8107221,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9169917,75.8102731,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9176952,75.8111755,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9179804,75.8122952,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9176952,75.8111755,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9164021,75.8096651,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9164021,75.8096651,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9178864,75.8121111,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9176952,75.8111755,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9176952,75.8111755,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9176952,75.8111755,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9178864,75.8121111,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9176952,75.8111755,Rajasthan
Airtel,Indoor,2G,1,Poor Voice Quality,26.9178864,75.8121111,Rajasthan
Airtel,Indoor,2G,3,Satisfactory,26.9178864,75.8121111,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9176952,75.8111755,Rajasthan
Airtel,Indoor,2G,5,Satisfactory,26.9176952,75.8111755,Rajasthan
Airtel,Outdoor,2G,4,Satisfactory,26.9164379,75.8160262,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9164379,75.8160262,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9164379,75.8160262,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9164379,75.8160262,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9164379,75.8160262,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9164379,75.8160262,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9164379,75.8160262,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9164379,75.8160262,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9164379,75.8160262,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9164379,75.8160262,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.8937874,75.840177,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.8937874,75.840177,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.8937874,75.840177,Rajasthan
Airtel,Indoor,Unknown,4,Satisfactory,26.9180404,75.8124148,Rajasthan
Airtel,Indoor,Unknown,4,Satisfactory,26.9180535,75.812447,Rajasthan
Airtel,Indoor,Unknown,4,Satisfactory,26.9180694,75.8124353,Rajasthan
Airtel,Indoor,Unknown,4,Satisfactory,26.9174466,75.8125383,Rajasthan
Airtel,Outdoor,Unknown,4,Satisfactory,26.92008306,75.78852139,Rajasthan
Airtel,Indoor,Unknown,5,Satisfactory,26.92008306,75.78852139,Rajasthan
Airtel,Indoor,Unknown,4,Satisfactory,26.92008306,75.78852139,Rajasthan
Airtel,Indoor,Unknown,4,Satisfactory,26.92008306,75.78852139,Rajasthan
Airtel,Indoor,Unknown,4,Satisfactory,26.92008306,75.78852139,Rajasthan
Airtel,Indoor,Unknown,4,Satisfactory,26.92008306,75.78852139,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.92008306,75.78852139,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.92008306,75.78852139,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.92008306,75.78852139,Rajasthan
Airtel,Outdoor,2G,4,Satisfactory,26.9350076,75.8243069,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9350076,75.8243069,Rajasthan
Airtel,Outdoor,2G,4,Satisfactory,26.936973,75.8252805,Rajasthan
Airtel,Outdoor,2G,4,Satisfactory,26.936973,75.8252805,Rajasthan
Airtel,Outdoor,2G,4,Satisfactory,26.936973,75.8252805,Rajasthan
Airtel,Outdoor,2G,4,Satisfactory,26.936973,75.8252805,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9179805,75.8122498,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9179874,75.8122395,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9179943,75.8122718,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9178806,75.8125045,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9185285,75.8117344,Rajasthan
Airtel,Indoor,2G,1,Call Dropped,26.9179993,75.8122235,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9176215,75.8107221,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9169917,75.8102731,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9176952,75.8111755,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9179804,75.8122952,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9176952,75.8111755,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9164021,75.8096651,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9164021,75.8096651,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9178864,75.8121111,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9176952,75.8111755,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9176952,75.8111755,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9176952,75.8111755,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9178864,75.8121111,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9176952,75.8111755,Rajasthan
Airtel,Indoor,2G,1,Poor Voice Quality,26.9178864,75.8121111,Rajasthan
Airtel,Indoor,2G,3,Satisfactory,26.9178864,75.8121111,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9176952,75.8111755,Rajasthan
Airtel,Indoor,2G,5,Satisfactory,26.9176952,75.8111755,Rajasthan
Airtel,Outdoor,2G,4,Satisfactory,26.9164379,75.8160262,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9164379,75.8160262,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9164379,75.8160262,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9164379,75.8160262,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9164379,75.8160262,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9164379,75.8160262,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9164379,75.8160262,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9164379,75.8160262,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9164379,75.8160262,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.9164379,75.8160262,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.8937874,75.840177,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.8937874,75.840177,Rajasthan
Airtel,Indoor,2G,4,Satisfactory,26.8937874,75.840177,Rajasthan
Airtel,Outdoor,Unknown,5,Satisfactory,26.8982024,75.8338807,Rajasthan
Vodafone,Indoor,3G,3,Poor Voice Quality,25.30818419,82.98461518,Uttar Pradesh
BSNL,Indoor,2G,3,Satisfactory,22.63842667,88.37806798,West Bengal
Vodafone,Indoor,Unknown,4,Satisfactory,-1,-1,NA
RJio,Indoor,4G,5,Satisfactory,-1,-1,NA
RJio,Outdoor,4G,5,Satisfactory,-1,-1,NA
RJio,Outdoor,4G,5,Satisfactory,-1,-1,NA
RJio,Indoor,4G,5,Satisfactory,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,28.55983149,77.05276072,Haryana
Idea,Indoor,3G,4,Satisfactory,-1,-1,NA
Idea,Indoor,3G,4,Satisfactory,-1,-1,NA
Idea,Indoor,3G,4,Satisfactory,-1,-1,NA
Idea,Indoor,3G,4,Satisfactory,-1,-1,NA
Idea,Indoor,3G,4,Satisfactory,-1,-1,NA
Idea,Indoor,3G,4,Satisfactory,-1,-1,NA
Idea,Indoor,3G,4,Satisfactory,-1,-1,NA
Idea,Indoor,2G,4,Satisfactory,-1,-1,NA
Idea,Indoor,2G,3,Poor Voice Quality,-1,-1,NA
Idea,Indoor,3G,4,Satisfactory,-1,-1,NA
Idea,Indoor,3G,3,Call Dropped,-1,-1,NA
Idea,Indoor,3G,4,Satisfactory,-1,-1,NA
Idea,Indoor,3G,4,Satisfactory,-1,-1,NA
Idea,Indoor,3G,4,Satisfactory,-1,-1,NA
Idea,Indoor,2G,4,Satisfactory,-1,-1,NA
RJio,Indoor,4G,5,Satisfactory,-1,-1,NA
Airtel,Indoor,4G,5,Satisfactory,31.64799924,74.87543002,Punjab
Airtel,Indoor,4G,5,Satisfactory,31.64799924,74.87543002,Punjab
RJio,Travelling,4G,5,Satisfactory,26.11890406,91.72051781,Assam
RJio,Indoor,4G,3,Satisfactory,10.80758478,79.83862801,Tamil Nadu
RJio,Indoor,4G,2,Poor Voice Quality,10.80758478,79.83862801,Tamil Nadu
RJio,Indoor,4G,4,Satisfactory,19.7365894,75.1456953,Maharashtra
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
RJio,Indoor,Unknown,2,Poor Voice Quality,22.47989379,70.0617853,Gujarat
MTNL,Indoor,Unknown,5,Satisfactory,17.44692,78.37832,Telangana
Vodafone,Indoor,Unknown,1,Poor Voice Quality,19.2706422,72.8748649,Maharashtra
RJio,Outdoor,4G,5,Satisfactory,27.2091017,78.0226586,Uttar Pradesh
Idea,Indoor,4G,4,Satisfactory,19.17513392,72.85827367,Maharashtra
RJio,Indoor,4G,1,Poor Voice Quality,25.2336098,86.963862,Bihar
Airtel,Travelling,3G,5,Satisfactory,12.9671316,77.7025371,Karnataka
RJio,Indoor,4G,5,Satisfactory,21.1741715,79.04592501,Maharashtra
RJio,Travelling,4G,4,Satisfactory,19.04455667,72.84079,Maharashtra
BSNL,Indoor,Unknown,1,Call Dropped,19.6077582,85.0854555,Odisha
Idea,Indoor,4G,5,Satisfactory,-1,-1,NA
Idea,Indoor,3G,5,Satisfactory,-1,-1,NA
BSNL,Indoor,Unknown,3,Satisfactory,-1,-1,NA
BSNL,Indoor,Unknown,3,Satisfactory,-1,-1,NA
BSNL,Indoor,Unknown,3,Satisfactory,-1,-1,NA
BSNL,Indoor,2G,1,Poor Voice Quality,9.6720819,76.8560103,Kerala
RJio,Indoor,4G,2,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,3G,5,Satisfactory,28.64563145,77.1632807,NCT
Vodafone,Indoor,4G,5,Satisfactory,19.20541734,73.00217333,Maharashtra
Vodafone,Indoor,4G,5,Satisfactory,19.20541734,73.00217333,Maharashtra
Airtel,Indoor,3G,5,Satisfactory,28.64563145,77.1632807,NCT
Airtel,Indoor,3G,5,Satisfactory,18.58642482,73.73484277,Maharashtra
RJio,Indoor,4G,2,Poor Voice Quality,25.2352838,86.9626437,Bihar
BSNL,Outdoor,Unknown,1,Poor Voice Quality,28.58719039,77.79310953,Uttar Pradesh
BSNL,Outdoor,Unknown,1,Poor Voice Quality,28.5871907,77.79310887,Uttar Pradesh
RJio,Indoor,4G,1,Poor Voice Quality,25.23382729,86.96375432,Bihar
RJio,Indoor,4G,4,Satisfactory,28.63368953,77.22613089,NCT
RJio,Indoor,4G,4,Satisfactory,28.63368953,77.22613089,NCT
RJio,Indoor,4G,4,Satisfactory,28.65176952,77.19490438,NCT
RJio,Indoor,4G,4,Satisfactory,28.65176952,77.19490438,NCT
RJio,Indoor,4G,4,Satisfactory,28.65176952,77.19490438,NCT
RJio,Travelling,4G,3,Satisfactory,28.60878839,77.29951047,Uttar Pradesh
Airtel,Outdoor,Unknown,5,Satisfactory,23.0727242,72.56898109,Gujarat
RJio,Outdoor,4G,5,Satisfactory,11.2395955,77.2371025,Tamil Nadu
RJio,Indoor,4G,1,Call Dropped,0,0,NA
RJio,Indoor,4G,1,Call Dropped,0,0,NA
RJio,Indoor,4G,1,Call Dropped,0,0,NA
RJio,Indoor,4G,5,Satisfactory,25.62586624,85.09429663,Bihar
RJio,Indoor,4G,1,Call Dropped,0,0,NA
RJio,Indoor,4G,1,Call Dropped,0,0,NA
RJio,Indoor,4G,5,Satisfactory,31.0999531,77.1535987,Himachal Pradesh
RJio,Travelling,4G,5,Satisfactory,30.7343712,76.7279413,Punjab
Airtel,Indoor,4G,4,Satisfactory,-1,-1,NA
RJio,Travelling,4G,1,Poor Voice Quality,17.34242182,78.51412623,Telangana
Vodafone,Indoor,2G,2,Poor Voice Quality,-1,-1,NA
Idea,Indoor,Unknown,3,Satisfactory,22.57288403,88.35792231,West Bengal
Airtel,Indoor,Unknown,2,Poor Voice Quality,22.31739967,88.2262741,West Bengal
Airtel,Indoor,Unknown,2,Poor Voice Quality,22.31717651,88.22666093,West Bengal
Airtel,Indoor,4G,1,Call Dropped,17.4956582,78.39909879,Telangana
Vodafone,Indoor,3G,3,Poor Voice Quality,-1,-1,NA
Airtel,Outdoor,3G,4,Satisfactory,19.38155881,72.83259229,Maharashtra
BSNL,Indoor,2G,1,Call Dropped,9.4185619,77.4960815,Tamil Nadu
BSNL,Indoor,2G,1,Call Dropped,9.4226931,77.5071512,Tamil Nadu
BSNL,Indoor,2G,1,Call Dropped,9.4226931,77.5071512,Tamil Nadu
BSNL,Indoor,2G,1,Call Dropped,9.4226931,77.5071512,Tamil Nadu
RJio,Outdoor,4G,4,Satisfactory,-1,-1,NA
Airtel,Indoor,Unknown,4,Satisfactory,-1,-1,NA
RJio,Outdoor,4G,5,Satisfactory,13.05368748,80.15969963,Tamil Nadu
RJio,Indoor,4G,5,Satisfactory,11.2447706,77.236384,Tamil Nadu
RJio,Outdoor,4G,5,Satisfactory,11.2447706,77.236384,Tamil Nadu
RJio,Outdoor,4G,4,Satisfactory,11.2447706,77.236384,Tamil Nadu
RJio,Outdoor,4G,4,Satisfactory,11.2447706,77.236384,Tamil Nadu
Airtel,Outdoor,2G,1,Poor Voice Quality,27.62767667,78.13708833,Uttar Pradesh
Airtel,Outdoor,3G,1,Poor Voice Quality,27.58977333,78.17404667,Uttar Pradesh
Airtel,Outdoor,2G,1,Poor Voice Quality,27.62457,78.13737167,Uttar Pradesh
Airtel,Outdoor,4G,1,Poor Voice Quality,28.5822,77.19144167,NCT
Airtel,Outdoor,3G,1,Poor Voice Quality,28.574105,77.190835,NCT
RJio,Outdoor,4G,3,Poor Voice Quality,-1,-1,NA
RJio,Outdoor,4G,2,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,3G,3,Satisfactory,-1,-1,NA
Airtel,Travelling,4G,3,Satisfactory,28.6326593,77.2197898,NCT
Airtel,Indoor,4G,2,Poor Voice Quality,28.6388343,77.0260329,NCT
Idea,Indoor,4G,5,Satisfactory,18.51542625,73.68429814,Maharashtra
Vodafone,Indoor,Unknown,2,Poor Voice Quality,28.63629,77.2314138,NCT
Vodafone,Indoor,3G,2,Poor Voice Quality,28.61828057,77.27919778,NCT
Vodafone,Indoor,3G,2,Poor Voice Quality,28.61828057,77.27919778,NCT
Vodafone,Indoor,Unknown,2,Poor Voice Quality,28.63629,77.2314138,NCT
RJio,Indoor,4G,1,Call Dropped,18.5897689,73.825582,Maharashtra
BSNL,Indoor,3G,4,Satisfactory,22.5647686,88.3893427,West Bengal
BSNL,Indoor,3G,4,Satisfactory,22.5647686,88.3893427,West Bengal
BSNL,Indoor,3G,4,Satisfactory,-1,-1,NA
BSNL,Indoor,3G,4,Satisfactory,-1,-1,NA
Vodafone,Indoor,3G,4,Satisfactory,-1,-1,NA
RJio,Travelling,4G,3,Satisfactory,-1,-1,NA
Airtel,Travelling,Unknown,5,Satisfactory,-1,-1,NA
Idea,Indoor,Unknown,2,Poor Voice Quality,-1,-1,NA
Idea,Indoor,Unknown,2,Poor Voice Quality,-1,-1,NA
Vodafone,Indoor,Unknown,2,Poor Voice Quality,28.63629,77.2314138,NCT
RJio,Outdoor,4G,4,Satisfactory,20.66797776,75.35034615,Maharashtra
RJio,Travelling,4G,4,Satisfactory,28.57034112,77.51040793,Uttar Pradesh
Airtel,Travelling,4G,5,Satisfactory,12.9672099,77.70285205,Karnataka
RJio,Indoor,4G,5,Satisfactory,11.460165,77.431225,Tamil Nadu
RJio,Indoor,4G,5,Satisfactory,11.46019333,77.43117,Tamil Nadu
RJio,Indoor,4G,5,Satisfactory,11.46003,77.43101667,Tamil Nadu
RJio,Outdoor,4G,5,Satisfactory,9.29041562,79.32014495,Tamil Nadu
RJio,Outdoor,4G,4,Satisfactory,-1,-1,NA
RJio,Indoor,4G,5,Satisfactory,28.69909167,77.06293,NCT
Idea,Indoor,4G,5,Satisfactory,18.5615625,73.9435568,Maharashtra
RJio,Indoor,4G,5,Satisfactory,17.4286985,78.5402786,Telangana
RJio,Travelling,4G,1,Poor Voice Quality,23.5772168,87.278153,West Bengal
RJio,Indoor,4G,5,Satisfactory,20.2952168,85.83308177,Odisha
RJio,Travelling,4G,1,Poor Voice Quality,-1,-1,NA
RJio,Travelling,4G,1,Poor Voice Quality,-1,-1,NA
RJio,Travelling,4G,3,Poor Voice Quality,20.74771401,75.41165513,Maharashtra
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
RJio,Travelling,4G,1,Poor Voice Quality,23.5768397,87.2778422,West Bengal
Airtel,Travelling,3G,4,Satisfactory,28.64462214,77.34215284,Uttar Pradesh
RJio,Outdoor,4G,5,Satisfactory,-1,-1,NA
RJio,Travelling,4G,1,Poor Voice Quality,23.5768397,87.2778422,West Bengal
Idea,Travelling,Unknown,2,Poor Voice Quality,17.4730355,78.3856237,Telangana
Airtel,Indoor,Unknown,5,Satisfactory,-1,-1,NA
Vodafone,Indoor,4G,3,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,3G,1,Poor Voice Quality,28.49645833,77.30444667,Haryana
RJio,Indoor,Unknown,4,Satisfactory,18.44742551,73.79738472,Maharashtra
Idea,Indoor,Unknown,5,Satisfactory,18.51542625,73.68429814,Maharashtra
RJio,Travelling,4G,5,Satisfactory,12.67988298,78.60320912,Tamil Nadu
RJio,Indoor,4G,5,Satisfactory,21.34769836,83.6014277,Odisha
Airtel,Travelling,4G,4,Satisfactory,28.63635453,77.32594376,Uttar Pradesh
RJio,Indoor,Unknown,4,Satisfactory,18.44742551,73.79738472,Maharashtra
Airtel,Travelling,4G,5,Satisfactory,12.9672099,77.70285205,Karnataka
RJio,Indoor,4G,5,Satisfactory,-1,-1,NA
Airtel,Outdoor,4G,4,Satisfactory,28.63545666,77.32657042,Uttar Pradesh
Vodafone,Indoor,4G,5,Satisfactory,19.20696987,73.00223298,Maharashtra
RJio,Indoor,4G,5,Satisfactory,21.34769836,83.6014277,Odisha
Airtel,Travelling,3G,5,Satisfactory,12.9672099,77.70285205,Karnataka
BSNL,Outdoor,2G,1,Poor Voice Quality,25.4531928,81.8328213,Uttar Pradesh
Airtel,Travelling,4G,5,Satisfactory,12.9672099,77.70285205,Karnataka
Idea,Indoor,4G,4,Satisfactory,19.4201106,72.8017468,Maharashtra
Vodafone,Indoor,3G,3,Poor Voice Quality,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,23.236455,72.483565,Gujarat
RJio,Indoor,4G,4,Satisfactory,23.236455,72.483565,Gujarat
Vodafone,Indoor,2G,4,Satisfactory,-1,-1,NA
Idea,Outdoor,4G,5,Satisfactory,23.10999333,72.58500667,Gujarat
RJio,Indoor,4G,3,Satisfactory,19.12524654,72.92123776,Maharashtra
RJio,Indoor,4G,3,Satisfactory,19.05423469,72.86862166,Maharashtra
RJio,Indoor,4G,3,Satisfactory,19.05423469,72.86862166,Maharashtra
RJio,Indoor,4G,2,Poor Voice Quality,19.05423469,72.86862166,Maharashtra
RJio,Indoor,4G,2,Poor Voice Quality,19.05423469,72.86862166,Maharashtra
RJio,Outdoor,4G,3,Satisfactory,19.05423469,72.86862166,Maharashtra
RJio,Outdoor,4G,3,Satisfactory,19.05423469,72.86862166,Maharashtra
BSNL,Outdoor,3G,3,Poor Voice Quality,-1,-1,NA
RJio,Outdoor,4G,4,Satisfactory,19.05423469,72.86862166,Maharashtra
RJio,Indoor,4G,3,Satisfactory,12.9306349,77.5865078,Karnataka
